test with interval of 512
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

05:38:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      4.91      0.00      5.64      0.10      0.00     89.36
test with interval of 128
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

06:11:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:11:25 PM     all     48.89      0.00     13.33      0.00      0.00     37.78
06:11:26 PM     all     11.24      0.00      6.74      0.00      0.00     82.02
06:11:27 PM     all      8.79      0.00      3.30      0.00      0.00     87.91
06:11:28 PM     all      3.30      0.00      1.10      0.00      0.00     95.60
06:11:29 PM     all      5.38      0.00      8.60      0.00      0.00     86.02
06:11:30 PM     all      1.11      0.00      1.11      0.00      0.00     97.78
06:11:31 PM     all     10.87      0.00      5.43      0.00      0.00     83.70
06:11:32 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
06:11:33 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
06:11:34 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
06:11:35 PM     all      7.69      0.00      6.59      0.00      0.00     85.71
06:11:36 PM     all      0.00      0.00      2.20      0.00      0.00     97.80
06:11:37 PM     all      9.89      0.00      6.59      0.00      0.00     83.52
06:11:38 PM     all      2.17      0.00      4.35      0.00      0.00     93.48
06:11:39 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
06:11:40 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:11:41 PM     all      7.53      0.00      9.68      0.00      0.00     82.80
06:11:42 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
06:11:43 PM     all      7.61      0.00      6.52      0.00      0.00     85.87
06:11:44 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
06:11:45 PM     all      7.53      0.00      7.53      0.00      0.00     84.95
06:11:46 PM     all      0.00      0.00      4.44      1.11      0.00     94.44
06:11:47 PM     all      7.61      0.00      6.52      0.00      0.00     85.87
06:11:48 PM     all      3.37      0.00      3.37      0.00      0.00     93.26
06:11:49 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
06:11:50 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
06:11:51 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
06:11:52 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
06:11:53 PM     all      7.95      0.00      5.68      0.00      0.00     86.36
06:11:54 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
06:11:55 PM     all      6.67      0.00      4.44      0.00      0.00     88.89
06:11:56 PM     all      7.87      0.00      6.74      0.00      0.00     85.39
06:11:57 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
06:11:58 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
06:11:59 PM     all      7.61      0.00      6.52      0.00      0.00     85.87
06:12:00 PM     all     20.65      0.00      7.61      0.00      0.00     71.74
06:12:01 PM     all      5.49      0.00      5.49      1.10      0.00     87.91
06:12:02 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
06:12:03 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
06:12:04 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
06:12:05 PM     all      9.78      0.00      5.43      0.00      0.00     84.78
06:12:06 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
06:12:07 PM     all      8.79      0.00      4.40      0.00      0.00     86.81
06:12:08 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:12:09 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
06:12:10 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
06:12:11 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:12:12 PM     all      1.15      0.00      2.30      0.00      0.00     96.55
06:12:13 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:12:14 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
06:12:15 PM     all      6.59      0.00      5.49      0.00      0.00     87.91
06:12:16 PM     all      0.00      0.00      4.40      0.00      0.00     95.60
06:12:17 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
06:12:18 PM     all      2.30      0.00      2.30      0.00      0.00     95.40
06:12:19 PM     all      5.49      0.00      6.59      0.00      0.00     87.91
06:12:20 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:12:21 PM     all      5.49      0.00      5.49      0.00      0.00     89.01
06:12:22 PM     all      1.12      0.00      1.12      0.00      0.00     97.75
06:12:23 PM     all      7.78      0.00      4.44      0.00      0.00     87.78
06:12:24 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
06:12:25 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
06:12:26 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
06:12:27 PM     all      5.38      0.00      8.60      1.08      0.00     84.95
06:12:28 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
06:12:29 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:12:30 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
06:12:31 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
06:12:32 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
06:12:33 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:12:34 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
06:12:35 PM     all      7.61      0.00      5.43      0.00      0.00     86.96
06:12:36 PM     all      1.12      0.00      1.12      0.00      0.00     97.75
06:12:37 PM     all     11.83      0.00      6.45      0.00      0.00     81.72
06:12:38 PM     all      3.41      0.00      2.27      0.00      0.00     94.32
06:12:39 PM     all      4.40      0.00      6.59      0.00      0.00     89.01
06:12:40 PM     all      2.20      0.00      2.20      0.00      0.00     95.60
06:12:41 PM     all      7.69      0.00      6.59      0.00      0.00     85.71
06:12:42 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
06:12:43 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
06:12:44 PM     all      2.20      0.00      2.20      0.00      0.00     95.60
06:12:45 PM     all      8.70      0.00      7.61      0.00      0.00     83.70
06:12:46 PM     all      0.00      0.00      2.30      0.00      0.00     97.70
06:12:47 PM     all      8.79      0.00      4.40      0.00      0.00     86.81
06:12:48 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
06:12:49 PM     all      4.49      0.00      6.74      0.00      0.00     88.76
06:12:50 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
06:12:51 PM     all      7.87      0.00      6.74      0.00      0.00     85.39
06:12:52 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
06:12:53 PM     all      8.89      0.00      6.67      0.00      0.00     84.44
06:12:54 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
06:12:55 PM     all      6.59      0.00      5.49      0.00      0.00     87.91
06:12:56 PM     all      7.61      0.00      6.52      4.35      0.00     81.52
06:12:57 PM     all      5.43      0.00      7.61      0.00      0.00     86.96
06:12:58 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
06:12:59 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:13:00 PM     all      1.12      0.00      1.12      0.00      0.00     97.75
06:13:01 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
06:13:02 PM     all     19.35      0.00     10.75      0.00      0.00     69.89
06:13:03 PM     all      8.99      0.00      3.37      0.00      0.00     87.64
06:13:04 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
06:13:05 PM     all      6.82      0.00      5.68      0.00      0.00     87.50
06:13:06 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
06:13:07 PM     all      6.82      0.00      6.82      0.00      0.00     86.36
06:13:08 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
06:13:09 PM     all      6.74      0.00      4.49      0.00      0.00     88.76
06:13:10 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
06:13:11 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
06:13:12 PM     all      1.09      0.00      3.26      0.00      0.00     95.65
06:13:13 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:13:14 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
06:13:15 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:13:16 PM     all      0.00      0.00      2.15      0.00      0.00     97.85
06:13:17 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
06:13:18 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:13:19 PM     all      5.32      0.00      5.32      0.00      0.00     89.36
06:13:20 PM     all      1.09      0.00      1.09      0.00      0.00     97.83
06:13:21 PM     all      6.52      0.00      5.43      0.00      0.00     88.04
06:13:22 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
06:13:23 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
06:13:24 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:13:25 PM     all      7.87      0.00      5.62      0.00      0.00     86.52
06:13:26 PM     all      1.10      0.00      2.20      0.00      0.00     96.70
06:13:27 PM     all      5.62      0.00      7.87      0.00      0.00     86.52
06:13:28 PM     all      3.33      0.00      1.11      0.00      0.00     95.56
06:13:29 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
06:13:30 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
06:13:31 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
06:13:32 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
06:13:33 PM     all     15.91      0.00      9.09      0.00      0.00     75.00
06:13:34 PM     all      2.17      0.00      2.17      1.09      0.00     94.57
06:13:35 PM     all      5.49      0.00      8.79      0.00      0.00     85.71
06:13:36 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
06:13:37 PM     all      5.43      0.00      7.61      0.00      0.00     86.96
06:13:38 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:13:39 PM     all      9.09      0.00      5.68      0.00      0.00     85.23
06:13:40 PM     all      1.14      0.00      2.27      0.00      0.00     96.59
06:13:41 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
06:13:42 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
06:13:43 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
06:13:44 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
06:13:45 PM     all      6.74      0.00      6.74      0.00      0.00     86.52
06:13:46 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
06:13:47 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
06:13:48 PM     all      2.27      0.00      2.27      0.00      0.00     95.45
06:13:49 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
06:13:50 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
06:13:51 PM     all      7.87      0.00      4.49      0.00      0.00     87.64
06:13:52 PM     all      1.10      0.00      3.30      0.00      0.00     95.60
06:13:53 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
06:13:54 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
06:13:55 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
06:13:56 PM     all      7.78      0.00      4.44      3.33      0.00     84.44
06:13:57 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
06:13:58 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
06:13:59 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
06:14:00 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
06:14:01 PM     all      5.62      0.00      3.37      0.00      0.00     91.01
06:14:02 PM     all      2.17      0.00      4.35      0.00      0.00     93.48
06:14:03 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
06:14:04 PM     all     20.65      0.00     10.87      0.00      0.00     68.48
06:14:05 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
06:14:06 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
06:14:07 PM     all      8.79      0.00      5.49      0.00      0.00     85.71
